TABLE_NAME,COLUMN_NAME
myersbiblio,SpecCode
myersbiblio,ID
myersbiblio,RefNo
myersbiblio,Genus
myersbiblio,Species
myersbiblio,RefPage
myersbiblio,Locality
myersbiblio,Comment
myersbiblio,TS
