TABLE_NAME,COLUMN_NAME
dispic,PicNum
dispic,Remarks
dispic,Genus
dispic,Species
dispic,SpecCode
dispic,StockCode
dispic,DisCode
dispic,RefNo
dispic,Photographer
dispic,Year
dispic,Locality
dispic,PicFile
dispic,Copyright
dispic,Entered
dispic,DateEntered
dispic,Modified
dispic,DateModified
dispic,Expert
dispic,DateChecked
dispic,Scanned
dispic,TS
