table_name,column_name
refrens,autoctr
refrens,RefNo
refrens,RMSNo
refrens,Author
refrens,Year
refrens,Title
refrens,Title2
refrens,Source
refrens,SourceUnique
refrens,ShortCitation
refrens,FirstAuthor
refrens,Language
refrens,Complete
refrens,RefType
refrens,Keywords
refrens,Remarks
refrens,CrossRef1
refrens,CrossRef2
refrens,CrossRef3
refrens,CrossRef4
refrens,CrossRef5
refrens,Ecology
refrens,Ecotoxicology
refrens,PopDynamics
refrens,Aquaculture
refrens,Brains
refrens,Reproduction
refrens,Migration
refrens,Growth
refrens,Recruitment
refrens,Vision
refrens,Ciguatera
refrens,FryNursery
refrens,Maturity
refrens,Distribution
refrens,Mortality
refrens,FarmingSystem
refrens,Eggs
refrens,Habitats
refrens,LengthWeight
refrens,Strains
refrens,Larvae
refrens,Environment
refrens,Stocks
refrens,Genetics
refrens,Spawning
refrens,Abundance
refrens,Catches
refrens,Electrophoresis
refrens,SexRatio
refrens,Activity
refrens,Effort
refrens,Diseases
refrens,Predators
refrens,Behavior
refrens,Management
refrens,Introduction
refrens,Competitors
refrens,Food
refrens,Nomenclature
refrens,Revision
refrens,Physiology
refrens,Morphology
refrens,FoodConsum
refrens,OrigDescr
refrens,Oxygen
refrens,MaxLength
refrens,Diet
refrens,RawData
refrens,Speeds
refrens,MaxWeight
refrens,Longevity
refrens,Keys
refrens,Broodstock
refrens,EggNursery
refrens,LarvalNursery
refrens,LengthFreq
refrens,Otolith
refrens,CLOFFSCA
refrens,CLOFFSCADate
refrens,Citation
refrens,Team
refrens,AvailIclarm2
refrens,AvailIclarm
refrens,Aquarium
refrens,Processing
refrens,Comname
refrens,Pictures
refrens,Tagrecapture
refrens,Conservation
refrens,Checklist
refrens,ISBN
refrens,DOI
refrens,AuthorEmail
refrens,AuthorAdress
refrens,PaperURL
refrens,DP
refrens,RF
refrens,RDE
refrens,Used
refrens,Entered
refrens,DateEntered
refrens,Modified
refrens,DateModified
refrens,Expert
refrens,DateChecked
refrens,Borrower
refrens,SAUPRefNo
refrens,E_Append
refrens,E_DateAppend
