table_name,column_name
synonyms,SynCode
synonyms,SpecCode
synonyms,SynGenus
synonyms,SynSpecies
synonyms,Author
synonyms,Year
synonyms,SynonymsRef
synonyms,TaxonLevel
synonyms,SyncodeValid
synonyms,LastEpithet
synonyms,Comment
synonyms,Etymology
synonyms,Status
synonyms,Valid
synonyms,ValidTax
synonyms,Synonymy
synonyms,SynonymyDetail
synonyms,Combination
synonyms,OriginalPub
synonyms,Misspelling
synonyms,MisspellingDetail
synonyms,StatusOrder
synonyms,RankSearch
synonyms,CommentTax
synonyms,GSDOriginal
synonyms,GSDStatus
synonyms,GSDVersionDate
synonyms,GSDExpert
synonyms,CAS_SPC
synonyms,CAS_REF_NO
synonyms,CoL
synonyms,CoL_GSD
synonyms,CoL_ID
synonyms,ZooBank_ID
synonyms,TSN
synonyms,WORMS_Id
synonyms,Entered
synonyms,DateEntered
synonyms,Modified
synonyms,DateModified
synonyms,Expert
synonyms,DateChecked
synonyms,Status_Org
synonyms,Checked
synonyms,E_Append
synonyms,E_DateAppend
synonyms,Sp2000_HierarchyCode
synonyms,Sp2000_AuthorRefNumber
synonyms,Sp2000_Family
synonyms,CoLNull
synonyms,Col2009ac
synonyms,LogicalCheck
synonyms,TS
