table_name,column_name
maturity,autoctr
maturity,Speccode
maturity,StockCode
maturity,MaturityRefNo
maturity,Sex
maturity,AgeMatMin
maturity,AgeMatMin2
maturity,AgeMatRef
maturity,tm
maturity,Number
maturity,r2
maturity,SE_tm
maturity,SD_tm
maturity,LCL_tm
maturity,UCL_tm
maturity,LengthMatMin
maturity,LengthMatMin2
maturity,Type1
maturity,LengthMatRef
maturity,Lm
maturity,SE_Lm
maturity,SD_Lm
maturity,LCL_Lm
maturity,UCL_Lm
maturity,Locality
maturity,C_Code
maturity,E_CODE
maturity,Comment
maturity,Entered
maturity,DateEntered
maturity,Modified
maturity,DateModified
maturity,Expert
maturity,DateChecked
maturity,TS
