table_name,column_name
refrens.orig,autoctr
refrens.orig,RefNo
refrens.orig,RMSNo
refrens.orig,Author
refrens.orig,Year
refrens.orig,Title
refrens.orig,Title2
refrens.orig,Source
refrens.orig,SourceUnique
refrens.orig,FirstAuthor
refrens.orig,Language
refrens.orig,Complete
refrens.orig,RefType
refrens.orig,Keywords
refrens.orig,Remarks
refrens.orig,CrossRef1
refrens.orig,CrossRef2
refrens.orig,CrossRef3
refrens.orig,CrossRef4
refrens.orig,CrossRef5
refrens.orig,Ecology
refrens.orig,Ecotoxicology
refrens.orig,PopDynamics
refrens.orig,Aquaculture
refrens.orig,Brains
refrens.orig,Reproduction
refrens.orig,Migration
refrens.orig,Growth
refrens.orig,Recruitment
refrens.orig,Vision
refrens.orig,Ciguatera
refrens.orig,FryNursery
refrens.orig,Maturity
refrens.orig,Distribution
refrens.orig,Mortality
refrens.orig,FarmingSystem
refrens.orig,Eggs
refrens.orig,Habitats
refrens.orig,LengthWeight
refrens.orig,Strains
refrens.orig,Larvae
refrens.orig,Environment
refrens.orig,Stocks
refrens.orig,Genetics
refrens.orig,Spawning
refrens.orig,Abundance
refrens.orig,Catches
refrens.orig,Electrophoresis
refrens.orig,SexRatio
refrens.orig,Activity
refrens.orig,Effort
refrens.orig,Diseases
refrens.orig,Predators
refrens.orig,Behavior
refrens.orig,Management
refrens.orig,Introduction
refrens.orig,Competitors
refrens.orig,Food
refrens.orig,Nomenclature
refrens.orig,Revision
refrens.orig,Physiology
refrens.orig,Morphology
refrens.orig,FoodConsum
refrens.orig,OrigDescr
refrens.orig,Oxygen
refrens.orig,MaxLength
refrens.orig,Diet
refrens.orig,RawData
refrens.orig,Speeds
refrens.orig,MaxWeight
refrens.orig,Longevity
refrens.orig,Keys
refrens.orig,Broodstock
refrens.orig,EggNursery
refrens.orig,LarvalNursery
refrens.orig,LengthFrq
refrens.orig,Otolith
refrens.orig,CLOFFSCA
refrens.orig,CLOFFSCADate
refrens.orig,Citation
refrens.orig,Team
refrens.orig,AvailIclarm2
refrens.orig,AvailIclarm
refrens.orig,Aquarium
refrens.orig,Processing
refrens.orig,Comname
refrens.orig,Pictures
refrens.orig,Tagrecapture
refrens.orig,Conservation
refrens.orig,Checklist
refrens.orig,ISBN
refrens.orig,DOI
refrens.orig,AuthorEmail
refrens.orig,AuthorAdress
refrens.orig,PaperURL
refrens.orig,DP
refrens.orig,RF
refrens.orig,RDE
refrens.orig,Used
refrens.orig,Entered
refrens.orig,DateEntered
refrens.orig,Modified
refrens.orig,DateModified
refrens.orig,Expert
refrens.orig,DateChecked
refrens.orig,Borrower
refrens.orig,SAUPRefNo
refrens.orig,E_Append
refrens.orig,E_DateAppend
refrens.orig,TS
