table_name,column_name
country.orig,autoctr
country.orig,Stockcode
country.orig,C_Code
country.orig,SpecCode
country.orig,CountryRefNo
country.orig,AlsoRef
country.orig,Status
country.orig,CurrentPresence
country.orig,Freshwater
country.orig,Brackish
country.orig,Saltwater
country.orig,Comments
country.orig,Abundance
country.orig,RefAbundance
country.orig,Importance
country.orig,RefImportance
country.orig,ExVesselPrice
country.orig,Aquaculture
country.orig,RefAquaculture
country.orig,LiveExportOrg
country.orig,LiveExport
country.orig,RefLiveExport
country.orig,Game
country.orig,Bait
country.orig,Regulations
country.orig,RefRegulations
country.orig,Threatened
country.orig,CountrySubComp
country.orig,CountList
country.orig,Map
country.orig,Occur
country.orig,Region
country.orig,Entered
country.orig,DateEntered
country.orig,Modified
country.orig,DateModified
country.orig,Expert
country.orig,DateChecked
country.orig,E_Append
country.orig,E_DateAppend
country.orig,TS
