table_name,column_name
picturesmainx,autoctr
picturesmainx,SpecCode
picturesmainx,PicGenus
picturesmainx,PicSpecies
picturesmainx,SynCode
picturesmainx,PicName
picturesmainx,Scanned
picturesmainx,PictureType
picturesmainx,Rank
picturesmainx,BestPic
picturesmainx,Score
picturesmainx,Occurrence
picturesmainx,CDROM
picturesmainx,LifeStage
picturesmainx,Size
picturesmainx,LengthType
picturesmainx,Size2
picturesmainx,LenghtType2
picturesmainx,Locality
picturesmainx,Province
picturesmainx,LatDeg
picturesmainx,LatMin
picturesmainx,NorthSouth
picturesmainx,LongDeg
picturesmainx,LongMin
picturesmainx,EastWest
picturesmainx,Depth
picturesmainx,Remark
picturesmainx,Date
picturesmainx,C_Code
picturesmainx,AuthName
picturesmainx,Reference
picturesmainx,PageCode
picturesmainx,URL
picturesmainx,LogoFile
picturesmainx,Copyright
picturesmainx,Comment
picturesmainx,PublicDomain
picturesmainx,NewPic
picturesmainx,Aquamaps
picturesmainx,Entered
picturesmainx,Dateentered
picturesmainx,Modified
picturesmainx,Datemodified
picturesmainx,Expert
picturesmainx,Datechecked
picturesmainx,TS
