table_name,column_name
label_index_orig,autoctr
label_index_orig,eng
label_index_orig,used_where
label_index_orig,page
label_index_orig,UseFB
label_index_orig,UseSLB
label_index_orig,term_bangla_original
label_index_orig,term_bangla
label_index_orig,term_english
label_index_orig,term_thai_original
label_index_orig,term_thai
label_index_orig,term_german
label_index_orig,term_portuguese
label_index_orig,term_portuguese_po
label_index_orig,term_chinese
label_index_orig,term_chinese_u
label_index_orig,term_scchinese
label_index_orig,term_scchinese_u
label_index_orig,term_farsi_original
label_index_orig,term_farsi
label_index_orig,term_russian_original
label_index_orig,term_russian
label_index_orig,term_french
label_index_orig,term_dutch
label_index_orig,term_bahasa
label_index_orig,term_swedish
label_index_orig,term_greek_original
label_index_orig,term_greek
label_index_orig,term_spanish
label_index_orig,term_italian
label_index_orig,term_vietnamese_original
label_index_orig,term_vietnamese
label_index_orig,term_laos_original
label_index_orig,term_laos
label_index_orig,term_hindi_original
label_index_orig,term_hindi
label_index_orig,EnglishNew
label_index_orig,glossary_term
label_index_orig,entered
label_index_orig,modified
label_index_orig,checked
label_index_orig,dateentered
label_index_orig,datemodified
label_index_orig,datechecked
label_index_orig,remark
label_index_orig,TS
