table_name,column_name
occurrenceliterature,catnum2
occurrenceliterature,OccurrenceRefNo
occurrenceliterature,SpecCode
occurrenceliterature,StockCode
occurrenceliterature,SynCode
occurrenceliterature,GenusCol
occurrenceliterature,SpeciesCol
occurrenceliterature,ColName
occurrenceliterature,PicName
occurrenceliterature,CatNum
occurrenceliterature,URL
occurrenceliterature,Station
occurrenceliterature,Gazetteer
occurrenceliterature,LocalityType
occurrenceliterature,SeaMountRank
occurrenceliterature,WaterDepthMin
occurrenceliterature,WaterDepthMax
occurrenceliterature,AltitudeMin
occurrenceliterature,AltitudeMax
occurrenceliterature,LatitudeDeg
occurrenceliterature,LatitudeMin
occurrenceliterature,NorthSouth
occurrenceliterature,LatitudeDec
occurrenceliterature,LongitudeDeg
occurrenceliterature,LongitudeMIn
occurrenceliterature,EastWest
occurrenceliterature,LongitudeDec
occurrenceliterature,Accuracy
occurrenceliterature,Salinity
occurrenceliterature,LatitudeDegTo
occurrenceliterature,LatitudeMinTo
occurrenceliterature,NorthSouthTo
occurrenceliterature,LongitudeDegTo
occurrenceliterature,LongitudeMInTo
occurrenceliterature,EastWestTo
occurrenceliterature,Temp
occurrenceliterature,AreaCode
occurrenceliterature,SeaDrainage
occurrenceliterature,C_Code
occurrenceliterature,Province
occurrenceliterature,Date
occurrenceliterature,DateTo
occurrenceliterature,Year
occurrenceliterature,DateType
occurrenceliterature,DayTimeStart
occurrenceliterature,DayTimeStop
occurrenceliterature,Length
occurrenceliterature,LengthType
occurrenceliterature,Length2
occurrenceliterature,LengthType2
occurrenceliterature,Lengthmin
occurrenceliterature,Lengthmax
occurrenceliterature,Weight
occurrenceliterature,Number
occurrenceliterature,NumberMale
occurrenceliterature,NumberFemale
occurrenceliterature,NumberJuvLarvae
occurrenceliterature,PercentCatch
occurrenceliterature,Abundance
occurrenceliterature,LiveStage
occurrenceliterature,Sex
occurrenceliterature,Bottom
occurrenceliterature,Gear
occurrenceliterature,Remark_FB
occurrenceliterature,Remark
occurrenceliterature,Vessel
occurrenceliterature,Expedition
occurrenceliterature,Collector
occurrenceliterature,Identifier
occurrenceliterature,IdentifierStandard
occurrenceliterature,IdentifierYR
occurrenceliterature,QName
occurrenceliterature,QIdentifier
occurrenceliterature,QArea
occurrenceliterature,QCountry
occurrenceliterature,QCoordinates
occurrenceliterature,Type
occurrenceliterature,MS
occurrenceliterature,Storage
occurrenceliterature,RecordType
occurrenceliterature,BasisOfRecord
occurrenceliterature,CheckedCol
occurrenceliterature,Validity
occurrenceliterature,DateRecapture
occurrenceliterature,LatDegRel
occurrenceliterature,LatMinRel
occurrenceliterature,NorthSouthRel
occurrenceliterature,LongDegRel
occurrenceliterature,LongMinRel
occurrenceliterature,EastWestRel
occurrenceliterature,LengthRel
occurrenceliterature,LengthTypeRel
occurrenceliterature,WeightRel
occurrenceliterature,Entered
occurrenceliterature,DateEntered
occurrenceliterature,Modified
occurrenceliterature,DateModified
occurrenceliterature,Expert
occurrenceliterature,DateChecked
occurrenceliterature,Locality1
occurrenceliterature,TwoDegree30W
occurrenceliterature,OneDegree30W
occurrenceliterature,TenDegree30W
occurrenceliterature,CSquarecode
occurrenceliterature,PublishedDistance
occurrenceliterature,Info
occurrenceliterature,E_Append
occurrenceliterature,E_DateAppend
occurrenceliterature,TS
