table_name,column_name
esortfaocatchestoo_ices,FAO
esortfaocatchestoo_ices,Scientific
esortfaocatchestoo_ices,Country
esortfaocatchestoo_ices,SpecCode
esortfaocatchestoo_ices,ISSCAAP
esortfaocatchestoo_ices,C_Code
esortfaocatchestoo_ices,AreaCode
esortfaocatchestoo_ices,s1973
esortfaocatchestoo_ices,s1974
esortfaocatchestoo_ices,s1975
esortfaocatchestoo_ices,s1976
esortfaocatchestoo_ices,s1977
esortfaocatchestoo_ices,s1978
esortfaocatchestoo_ices,s1979
esortfaocatchestoo_ices,s1980
esortfaocatchestoo_ices,s1981
esortfaocatchestoo_ices,s1982
esortfaocatchestoo_ices,s1983
esortfaocatchestoo_ices,s1984
esortfaocatchestoo_ices,s1985
esortfaocatchestoo_ices,s1986
esortfaocatchestoo_ices,s1987
esortfaocatchestoo_ices,s1988
esortfaocatchestoo_ices,s1989
esortfaocatchestoo_ices,s1990
esortfaocatchestoo_ices,s1991
esortfaocatchestoo_ices,s1992
esortfaocatchestoo_ices,s1993
esortfaocatchestoo_ices,s1994
esortfaocatchestoo_ices,s1995
esortfaocatchestoo_ices,s1996
esortfaocatchestoo_ices,s1997
esortfaocatchestoo_ices,s1998
esortfaocatchestoo_ices,s1999
esortfaocatchestoo_ices,s2000
esortfaocatchestoo_ices,s2001
esortfaocatchestoo_ices,s2002
esortfaocatchestoo_ices,s2003
esortfaocatchestoo_ices,s2004
esortfaocatchestoo_ices,s2005
esortfaocatchestoo_ices,s2006
esortfaocatchestoo_ices,s2007
esortfaocatchestoo_ices,Area
esortfaocatchestoo_ices,Area2
